EPISODES,DQN_runs,DQN_correct,PPO_runs,PPO_correct
11051,12,8,12,9
11052,15,10,15,12
11053,12,7,12,11
11054,15,10,15,12
11055,10,10,12,9
11056,15,11,15,12
11057,18,8,18,15
11058,9,7,7,6
11059,10,4,11,10
11060,11,9,11,8
11061,15,9,13,8
11062,18,11,17,14
11063,12,9,11,8
11064,8,6,5,3
11065,10,6,10,9
11066,10,6,11,10
11067,14,6,16,13
11068,11,8,11,10
11069,12,10,12,11
11070,12,11,11,10
11071,14,7,14,13
11072,12,7,11,10
11073,15,10,14,11
11074,15,8,15,12
11075,9,5,9,8
11076,7,5,8,7
11077,9,8,9,8
11078,12,9,11,6
11079,12,4,12,11
11080,15,9,15,13
11081,12,5,10,9
11082,14,8,15,13
11083,12,10,12,9
11084,12,6,12,11
11085,15,12,15,12
11086,9,9,7,6
11087,15,10,17,15
11088,8,5,9,8
11089,13,10,14,11
11090,10,5,11,10
11091,12,8,12,9
11092,11,7,11,10
11093,7,5,9,8
11094,15,10,15,12
11095,10,7,9,8
11096,12,6,12,11
11097,11,5,12,11
11098,9,3,10,8
11099,14,10,14,11
11100,11,7,10,9
11101,13,6,15,14
11102,14,12,14,11
11103,12,4,12,11
11104,9,7,9,6
11105,14,12,15,11
11106,8,5,9,8
11107,11,9,8,5
11108,11,9,12,9
11109,9,7,10,9
11110,17,13,18,15
11111,12,7,11,8
11112,8,6,9,8
11113,12,5,12,11
11114,15,7,13,10
11115,9,6,8,7
11116,11,5,12,11
11117,18,10,17,14
11118,11,8,12,9
11119,15,6,15,14
11120,15,12,15,12
11121,9,5,8,7
11122,14,9,14,11
11123,14,11,14,11
11124,11,10,11,10
11125,12,8,14,11
11126,8,7,7,6
11127,13,7,14,12
11128,5,5,7,6
11129,14,10,12,9
11130,11,6,11,10
11131,11,7,9,8
11132,12,8,11,8
11133,15,7,14,11
11134,7,6,7,6
11135,13,10,12,9
11136,12,5,14,12
11137,11,8,9,7
11138,9,7,8,7
11139,10,7,13,10
11140,13,10,11,8
11141,9,8,8,5
11142,14,9,14,11
11143,12,8,12,11
11144,8,4,9,8
11145,17,10,18,15
11146,14,11,15,12
11147,14,8,12,9
11148,11,8,12,9
11149,8,6,8,7
11150,13,7,14,11
11151,14,9,14,11
11152,11,7,12,11
11153,8,6,8,7
11154,12,7,12,11
11155,12,6,12,11
11156,15,8,15,12
11157,14,10,14,11
11158,12,9,12,9
11159,12,7,12,9
11160,12,8,12,11
11161,15,7,14,12
11162,10,8,12,11
11163,12,7,12,11
11164,8,6,9,8
11165,11,6,11,10
11166,15,7,15,13
11167,9,8,8,7
11168,8,6,9,8
11169,12,8,12,9
11170,8,3,6,4
11171,11,8,12,9
11172,17,12,18,15
11173,15,11,15,12
11174,9,6,9,8
11175,15,8,15,11
11176,12,11,11,8
11177,11,8,11,8
11178,12,6,11,10
11179,12,6,9,8
11180,12,8,12,11
11181,10,8,9,8
11182,9,8,9,8
11183,15,13,15,12
11184,12,10,12,9
11185,15,9,15,12
11186,15,10,13,10
11187,15,10,14,11
11188,15,11,14,11
11189,15,11,14,11
11190,9,5,8,7
11191,12,7,12,9
11192,14,9,13,10
11193,8,5,7,6
11194,12,9,12,9
11195,12,8,12,10
11196,11,8,12,11
11197,14,7,12,11
11198,9,4,10,9
11199,14,11,13,10
11200,15,9,16,13
11201,11,10,12,9
11202,10,9,11,8
11203,15,11,14,11
11204,12,11,13,10
11205,11,7,9,8
11206,11,5,11,10
11207,14,10,14,11
11208,14,5,15,14
11209,11,6,11,10
11210,12,8,11,8
11211,12,9,12,9
11212,13,9,13,10
11213,9,6,9,8
11214,11,9,10,9
11215,10,5,8,6
11216,10,5,12,11
11217,17,11,16,13
11218,9,5,10,9
11219,15,9,13,10
11220,13,10,14,11
11221,11,7,10,9
11222,10,7,8,5
11223,16,10,16,13
11224,9,7,9,8
11225,11,7,11,8
11226,7,4,9,8
11227,7,5,7,6
11228,12,9,11,8
11229,14,10,14,11
11230,11,6,10,9
11231,10,5,10,9
11232,14,8,12,9
11233,7,5,6,5
11234,13,9,13,10
11235,12,5,12,11
11236,9,7,9,8
11237,15,8,15,12
11238,17,13,16,13
11239,8,6,9,8
11240,11,10,14,11
11241,15,10,15,12
11242,12,10,12,11
11243,12,9,11,8
11244,18,14,18,13
11245,16,9,18,15
11246,10,7,9,8
11247,9,6,8,7
11248,14,10,16,13
11249,13,8,13,10
11250,12,7,12,11
11251,5,2,8,6
11252,16,8,15,12
11253,13,9,12,9
11254,8,5,10,9
11255,11,9,9,6
11256,13,8,13,10
11257,8,4,9,8
11258,10,8,10,7
11259,8,6,7,6
11260,15,10,12,9
11261,11,3,11,10
11262,17,11,17,14
11263,14,7,13,10
11264,11,9,15,12
11265,14,12,12,9
11266,12,6,12,11
11267,15,9,15,12
11268,15,11,15,12
11269,12,8,14,13
11270,12,9,12,9
11271,14,11,12,9
11272,15,12,14,11
11273,9,8,8,7
11274,15,12,15,12
11275,12,7,12,9
11276,15,9,15,14
11277,12,6,11,9
11278,9,6,9,8
11279,12,10,12,11
11280,13,8,14,13
11281,15,9,15,12
11282,14,7,13,12
11283,9,8,9,8
11284,9,5,9,8
11285,15,10,15,14
11286,18,11,18,15
11287,12,6,12,11
11288,8,5,8,7
11289,6,5,6,5
11290,7,6,8,7
11291,16,11,14,11
11292,7,5,10,9
11293,17,11,16,13
11294,8,6,9,8
11295,9,7,11,10
11296,10,7,12,11
11297,12,7,11,10
11298,11,7,12,11
11299,18,10,18,15
11300,15,11,14,11
11301,12,8,12,9
11302,13,7,15,14
11303,12,10,12,9
11304,11,9,11,8
11305,15,9,15,12
11306,10,5,11,10
11307,12,9,12,10
11308,7,5,8,7
11309,15,12,15,12
11310,9,6,9,8
11311,12,9,12,11
11312,11,7,12,11
11313,12,10,12,9
11314,12,9,12,9
11315,9,7,9,8
11316,12,10,12,11
11317,12,6,11,10
11318,15,8,15,10
11319,12,7,11,10
11320,11,6,12,11
11321,15,8,12,9
11322,11,4,12,11
11323,13,7,14,11
11324,12,6,10,9
11325,14,8,14,11
11326,9,4,8,7
11327,12,9,12,9
11328,11,3,12,11
11329,9,4,11,10
11330,14,11,13,12
11331,15,7,14,13
11332,15,13,15,12
11333,17,11,17,14
11334,18,12,17,14
11335,11,11,11,8
11336,11,6,11,10
11337,15,11,15,11
11338,14,8,15,12
11339,15,11,15,14
11340,11,7,12,11
11341,12,8,11,9
11342,15,10,15,12
11343,10,6,11,10
11344,12,6,12,11
11345,9,7,9,8
11346,15,11,15,12
11347,9,5,8,7
11348,15,7,14,13
11349,18,10,16,13
11350,11,8,12,9
11351,9,6,8,7
11352,18,13,17,14
11353,11,6,10,9
11354,13,9,14,11
11355,13,9,13,10
11356,14,6,14,11
11357,9,6,8,7
11358,16,10,15,12
11359,8,5,10,9
11360,13,5,13,11
11361,14,7,11,8
11362,6,5,7,5
11363,11,8,11,10
11364,9,8,8,6
11365,8,6,9,8
11366,15,7,13,10
11367,16,9,18,15
11368,15,11,14,10
11369,12,8,12,9
11370,12,7,11,10
11371,15,10,15,12
11372,12,5,12,11
11373,12,5,13,12
11374,12,10,12,9
11375,12,7,11,10
11376,11,6,12,11
11377,8,7,5,4
11378,15,6,14,11
11379,11,5,11,10
11380,11,9,13,10
11381,10,8,10,9
11382,9,4,8,7
11383,16,10,15,12
11384,5,4,9,8
11385,12,10,11,8
11386,12,8,10,9
11387,14,8,11,10
11388,12,8,11,10
11389,9,5,9,8
11390,11,7,11,10
11391,8,6,9,8
11392,13,8,15,12
11393,12,7,11,8
11394,12,8,10,7
11395,12,7,12,9
11396,18,10,15,12
11397,12,6,12,9
11398,12,7,12,7
11399,15,7,15,12
11400,12,7,12,11
11401,9,5,8,7
11402,8,5,9,8
11403,10,7,11,10
11404,15,9,13,10
11405,15,11,15,12
11406,14,9,14,11
11407,9,4,9,8
11408,12,11,12,9
11409,11,6,9,8
11410,15,11,15,13
11411,12,5,12,11
11412,12,9,11,8
11413,13,9,14,13
11414,9,7,9,8
11415,15,9,15,12
11416,15,9,14,11
11417,15,9,14,12
11418,17,9,16,13
11419,18,12,16,13
11420,9,5,9,8
11421,15,10,15,12
11422,18,10,18,15
11423,12,6,12,9
11424,12,6,12,11
11425,15,9,14,13
11426,14,5,12,11
11427,16,8,17,14
11428,15,11,14,11
11429,9,8,9,8
11430,18,13,18,15
11431,12,7,12,11
11432,18,12,18,15
11433,12,8,11,8
11434,9,6,9,8
11435,12,10,12,9
11436,18,10,18,15
11437,11,9,11,10
11438,15,8,15,12
11439,8,3,9,8
11440,18,10,18,15
11441,15,12,16,13
11442,12,8,11,10
11443,15,11,16,14
11444,14,8,15,12
11445,8,6,7,6
11446,10,9,10,9
11447,11,6,9,8
11448,11,6,12,11
11449,11,6,11,8
11450,11,8,11,8
11451,12,6,11,10
11452,14,7,11,8
11453,6,5,8,7
11454,14,7,14,13
11455,10,6,6,5
11456,16,10,17,14
11457,11,8,10,7
11458,11,6,10,9
11459,10,6,10,9
11460,10,9,12,9
11461,8,7,6,5
11462,7,6,10,9
11463,13,8,15,14
11464,12,9,11,8
11465,11,6,11,10
11466,8,6,10,9
11467,10,6,10,8
11468,15,11,16,13
11469,9,7,8,7
11470,15,9,13,10
11471,9,4,9,8
11472,12,6,10,9
11473,13,10,12,9
11474,11,7,11,10
11475,9,6,9,8
11476,9,5,9,8
11477,15,11,14,13
11478,12,10,12,9
11479,15,8,14,13
11480,9,7,11,10
11481,8,6,11,10
11482,15,12,12,9
11483,15,10,14,11
11484,9,7,9,8
11485,12,9,11,8
11486,15,12,14,11
11487,9,6,8,7
11488,13,9,13,10
11489,12,7,11,10
11490,15,10,15,12
11491,11,9,12,11
11492,18,11,18,15
11493,11,6,12,11
11494,14,9,12,11
11495,15,9,15,12
11496,15,8,13,11
11497,6,2,6,6
11498,4,2,3,3
11499,8,3,9,9
11500,6,5,6,6
11501,5,5,5,5
11502,9,5,9,9
11503,6,4,6,6
11504,6,1,5,5
11505,6,2,4,4
11506,8,3,7,7
11507,6,3,5,5
11508,8,4,7,7
11509,3,3,5,5
11510,8,2,6,6
11511,8,3,9,9
11512,9,6,8,8
11513,9,3,8,8
11514,8,4,9,9
11515,6,2,5,5
11516,5,4,5,5
11517,8,4,8,8
11518,9,1,9,9
11519,7,2,6,6
11520,5,3,6,6
11521,7,5,7,7
11522,10,1,10,10
11523,3,3,6,6
11524,12,5,8,8
11525,8,4,8,8
11526,9,6,7,7
11527,7,4,7,6
11528,5,2,4,4
11529,8,3,8,8
11530,8,5,6,6
11531,9,6,8,8
11532,10,7,9,9
11533,7,4,8,8
11534,7,3,7,7
11535,7,1,8,8
11536,9,3,8,8
11537,9,4,8,8
11538,9,3,7,7
11539,12,5,10,10
11540,6,2,5,5
11541,3,0,4,4
11542,8,5,7,7
11543,9,4,9,9
11544,6,3,5,5
11545,12,6,10,9
11546,9,2,7,7
11547,9,4,7,7
11548,12,6,10,10
11549,7,3,7,7
11550,6,2,5,5
11551,7,3,8,8
11552,10,6,10,10
11553,5,2,5,5
11554,9,5,9,9
11555,8,4,8,8
11556,5,5,6,6
11557,9,7,9,9
11558,7,2,7,7
11559,5,3,3,3
11560,4,1,4,4
11561,5,2,4,4
11562,4,2,4,4
11563,7,3,7,7
11564,4,3,5,5
11565,7,4,8,8
11566,5,3,5,5
11567,8,1,9,9
11568,11,3,10,10
11569,6,4,8,8
11570,6,1,6,6
11571,8,3,8,8
11572,3,2,4,4
11573,4,0,5,5
11574,8,2,7,7
11575,8,1,6,6
11576,6,3,7,7
11577,4,0,6,6
11578,7,3,6,6
11579,6,2,6,6
11580,9,6,9,9
11581,9,3,9,9
11582,9,5,8,8
11583,10,4,10,10
11584,5,5,6,6
11585,8,3,7,7
11586,8,4,5,5
11587,4,1,6,6
11588,9,4,9,9
11589,10,7,11,11
11590,9,3,9,9
11591,5,4,3,3
11592,12,3,12,12
11593,8,4,8,8
11594,5,1,5,5
11595,11,3,12,11
11596,5,2,6,6
11597,12,3,11,11
11598,11,4,10,10
11599,7,3,7,7
11600,8,2,8,8
11601,8,4,9,9
11602,9,6,9,9
11603,6,3,5,5
11604,6,2,4,4
11605,8,2,7,7
11606,8,4,9,9
11607,7,2,6,6
11608,4,0,6,6
11609,9,5,8,8
11610,7,6,7,7
11611,9,5,8,8
11612,10,4,11,11
11613,9,4,9,9
11614,6,2,6,6
11615,12,7,11,11
11616,9,2,9,9
11617,6,2,6,6
11618,9,5,7,7
11619,12,2,12,12
11620,8,3,9,9
11621,12,6,12,12
11622,11,4,10,10
11623,9,2,9,9
11624,9,6,8,8
11625,5,3,6,6
11626,12,5,10,10
11627,5,3,5,5
11628,7,2,8,8
11629,8,4,9,9
11630,9,3,9,9
11631,9,4,9,9
11632,12,4,12,12
11633,7,2,8,8
11634,6,4,6,6
11635,5,0,6,6
11636,8,5,9,9
11637,5,1,5,5
11638,8,5,9,9
11639,6,3,5,5
11640,8,0,8,8
11641,8,5,6,6
11642,5,2,5,5
11643,7,5,8,8
11644,9,5,9,9
11645,9,5,9,9
11646,6,1,5,5
11647,9,4,9,9
11648,9,4,8,8
11649,6,3,6,6
11650,7,1,9,9
11651,9,6,9,9
11652,5,4,5,5
11653,9,8,9,9
11654,9,8,8,8
11655,9,5,8,8
11656,6,2,6,6
11657,7,4,9,9
11658,9,4,8,8
11659,6,1,5,5
11660,10,3,11,11
11661,6,5,5,5
11662,12,9,9,9
11663,8,4,8,8
11664,12,3,12,12
11665,8,4,8,8
11666,8,5,8,8
11667,8,5,8,8
11668,8,3,8,8
11669,8,3,7,7
11670,6,2,4,4
11671,9,4,5,5
11672,8,5,9,9
11673,9,5,7,7
11674,8,3,9,9
11675,8,4,8,8
11676,7,4,7,7
11677,6,4,5,5
11678,7,4,9,9
11679,9,7,9,9
11680,12,6,12,12
11681,11,2,11,11
11682,9,4,9,9
11683,10,3,10,10
11684,9,4,6,6
11685,6,3,6,6
11686,6,3,5,5
11687,6,5,6,6
11688,9,3,9,9
11689,6,0,6,6
11690,9,3,7,7
11691,7,3,7,7
11692,5,3,6,6
11693,9,4,8,8
11694,9,5,9,9
11695,12,7,12,12
11696,7,2,8,8
11697,6,2,6,6
11698,7,4,8,8
11699,6,0,6,6
11700,5,2,6,6
11701,8,5,8,8
11702,11,4,11,11
11703,6,1,6,6
11704,6,3,6,6
11705,9,3,9,9
11706,6,2,6,6
11707,6,1,6,6
11708,9,3,9,9
11709,5,1,7,7
11710,6,4,8,8
11711,4,2,5,5
11712,4,3,5,5
11713,11,4,11,11
11714,10,7,12,12
11715,7,2,8,8
11716,12,5,12,12
11717,9,5,9,9
11718,8,2,7,7
11719,12,6,11,11
11720,5,3,6,6
11721,4,1,6,6
11722,9,3,7,7
11723,9,2,7,7
11724,5,2,6,6
11725,9,4,8,8
11726,6,4,8,8
11727,6,5,6,6
11728,6,1,6,6
11729,8,5,8,8
11730,5,2,7,7
11731,5,4,4,4
11732,9,1,9,9
11733,8,2,8,8
11734,6,1,7,7
11735,9,4,9,9
11736,9,4,7,7
11737,8,3,8,8
11738,7,4,7,6
11739,5,1,4,4
11740,7,2,8,8
11741,10,3,8,8
11742,4,4,6,6
11743,6,4,6,6
11744,6,1,7,7
11745,4,3,4,4
11746,4,2,5,5
11747,8,4,8,8
11748,6,2,5,5
11749,8,4,8,8
11750,8,4,8,8
11751,5,1,4,4
11752,7,4,6,6
11753,12,4,10,10
11754,6,3,5,5
11755,10,4,9,9
11756,9,5,7,7
11757,8,5,8,8
11758,6,3,5,5
11759,4,3,4,4
11760,8,3,7,7
11761,9,4,7,7
11762,10,5,7,7
11763,9,3,9,9
11764,7,1,8,8
11765,9,5,9,9
11766,6,5,6,6
11767,9,5,9,9
11768,5,3,6,6
11769,9,3,8,8
11770,8,2,10,10
11771,9,6,10,10
11772,6,4,6,6
11773,9,5,9,9
11774,5,3,6,6
11775,11,1,12,12
11776,8,1,9,9
11777,10,4,8,8
11778,9,4,8,8
11779,9,5,9,9
11780,8,4,9,9
11781,5,2,6,6
11782,9,5,9,9
11783,12,6,12,12
11784,9,4,9,9
11785,8,5,8,8
11786,11,4,11,11
11787,9,4,8,8
11788,10,5,10,10
11789,9,2,9,9
11790,9,4,9,9
11791,6,2,6,6
11792,11,6,12,12
11793,10,6,11,11
11794,8,3,8,8
11795,8,5,8,8
11796,12,6,12,12
11797,9,6,9,9
11798,9,4,9,9
11799,9,4,9,9
11800,6,2,6,6
11801,9,4,8,8
11802,6,4,5,5
11803,9,4,8,8
11804,12,8,11,11
11805,9,3,9,9
11806,12,4,11,11
11807,9,5,9,9
11808,12,6,12,12
11809,9,6,9,9
11810,9,6,8,8
11811,10,4,10,10
11812,7,2,9,9
11813,12,6,11,11
11814,9,5,9,9
11815,6,1,6,6
11816,7,4,7,7
11817,9,6,9,9
11818,8,2,7,7
11819,4,2,6,6
11820,2,1,5,5
11821,7,3,7,7
11822,10,2,9,9
11823,6,4,5,5
11824,3,1,4,4
11825,12,7,12,12
11826,8,4,8,8
11827,7,3,7,7
11828,3,3,4,4
11829,2,0,2,2
11830,5,1,3,3
11831,11,5,9,9
11832,7,3,5,5
11833,4,3,4,4
11834,9,5,8,8
11835,5,4,5,5
11836,6,4,8,8
11837,10,6,12,12
11838,10,0,10,10
11839,9,5,8,8
11840,4,3,3,3
11841,11,5,10,10
11842,9,4,11,11
11843,8,3,8,8
11844,10,3,11,11
11845,6,2,6,6
11846,8,3,9,9
11847,12,5,9,9
11848,9,3,11,11
11849,9,5,9,9
11850,3,2,4,4
11851,6,0,5,5
11852,10,1,10,10
11853,6,1,6,6
11854,6,3,6,6
11855,10,5,11,11
11856,9,5,9,9
11857,9,3,6,6
11858,5,2,5,5
11859,6,5,6,6
11860,6,5,5,5
11861,6,3,6,6
11862,6,3,6,6
11863,9,5,7,7
11864,6,4,6,6
11865,6,3,6,6
11866,9,5,9,9
11867,9,4,9,9
11868,9,6,9,9
11869,11,3,11,11
11870,9,5,8,8
11871,12,4,11,11
11872,9,4,9,9
11873,9,3,9,9
11874,9,7,8,8
11875,10,6,11,11
11876,8,4,8,8
11877,7,3,7,7
11878,9,4,11,11
11879,8,3,9,9
11880,6,1,6,6
11881,9,3,9,9
11882,6,2,6,6
11883,9,4,9,9
11884,8,3,9,9
11885,10,1,9,9
11886,10,4,10,10
11887,8,4,9,9
11888,9,5,9,9
11889,9,4,9,9
11890,5,3,5,5
11891,6,2,6,6
11892,8,7,7,7
11893,6,4,6,6
11894,6,5,5,5
11895,8,3,8,8
11896,9,3,8,8
11897,9,4,8,8
11898,12,7,12,12
11899,9,3,9,9
11900,9,4,9,9
11901,12,4,12,12
11902,6,3,6,6
11903,5,1,6,6
11904,8,2,9,9
11905,6,3,5,5
11906,9,3,9,9
11907,6,2,6,6
11908,9,4,9,9
11909,10,2,11,11
11910,6,1,5,5
11911,9,5,10,10
11912,8,5,7,7
11913,12,5,11,11
11914,9,4,8,8
11915,6,2,5,5
11916,6,4,6,6
11917,6,2,6,6
11918,8,1,8,8
11919,12,9,12,12
11920,9,4,9,9
11921,12,5,12,12
11922,8,3,6,6
11923,7,5,9,9
11924,9,4,9,9
11925,9,2,9,9
11926,8,2,9,9
11927,9,4,8,8
11928,8,2,10,10
11929,4,3,5,5
11930,9,5,9,9
11931,9,6,7,7
11932,9,4,9,9
11933,6,2,9,9
11934,9,4,5,5
11935,7,1,9,9
11936,6,2,6,6
11937,7,6,9,9
11938,5,4,5,5
11939,4,1,6,6
11940,9,4,10,10
11941,6,2,9,9
11942,5,3,6,6
11943,11,6,10,10
11944,6,4,3,3
11945,9,4,9,9
11946,7,3,6,6
11947,6,6,5,5
11948,9,3,8,8
11949,4,2,3,3
11950,7,6,5,5
11951,9,2,9,9
11952,8,4,8,8
11953,6,2,6,6
11954,7,3,8,8
11955,5,2,6,6
11956,10,6,10,10
11957,9,4,9,9
11958,6,1,5,5
11959,5,4,6,6
11960,8,3,6,6
11961,9,3,8,8
11962,6,3,6,6
11963,9,3,9,9
11964,9,3,9,9
11965,6,3,4,4
11966,9,3,9,9
11967,9,3,6,6
11968,12,5,10,10
11969,9,2,9,9
11970,5,5,6,6
11971,6,2,6,6
11972,9,3,9,9
11973,7,3,8,8
11974,9,2,9,9
11975,5,2,5,5
11976,6,4,6,6
11977,9,4,9,9
11978,12,6,12,12
11979,7,3,8,8
11980,10,2,11,11
11981,8,6,9,9
11982,12,3,12,12
11983,9,5,9,9
11984,8,3,8,8
11985,6,0,6,6
11986,8,4,9,9
11987,8,3,9,9
11988,6,3,6,6
11989,6,2,6,6
11990,9,5,8,8
11991,6,4,5,5
11992,12,6,10,10
11993,12,5,12,11
11994,12,6,11,11
11995,8,2,8,8
11996,9,6,9,9
11997,9,3,6,6
11998,8,5,8,8
11999,9,4,7,7
12000,6,4,6,6
12001,12,4,12,12
12002,8,3,9,9
12003,9,3,9,9
12004,12,5,9,9
12005,6,2,7,7
12006,8,6,6,6
12007,10,5,8,8
12008,6,3,6,6
12009,9,5,8,8
12010,6,3,6,6
12011,11,5,10,10
12012,6,4,6,6
12013,6,2,7,7
12014,5,2,5,5
12015,8,4,7,7
12016,11,5,11,11
12017,8,4,6,6
12018,8,5,8,8
12019,10,3,11,11
12020,12,5,10,10
12021,9,5,9,9
12022,7,2,8,8
12023,10,5,10,10
12024,9,5,9,9
12025,11,3,11,11
12026,11,6,9,9
12027,8,3,8,8
12028,9,3,9,9
12029,12,5,11,11
12030,12,6,11,11
12031,9,3,9,9
12032,9,3,9,9
12033,5,3,5,5
12034,8,4,9,9
12035,8,2,8,8
12036,9,4,7,7
12037,12,4,10,10
12038,9,3,8,8
12039,8,5,9,9
12040,8,4,7,7
12041,11,2,11,11
12042,8,1,9,9
12043,11,6,12,12
12044,8,4,8,8
12045,6,3,7,7
12046,6,3,5,5
12047,9,4,8,8
12048,12,5,12,12
12049,8,5,9,9
12050,6,3,6,6
12051,9,4,8,8
12052,6,5,6,6
12053,9,5,9,9
12054,9,6,9,9
12055,5,2,4,4
12056,10,2,10,10
12057,6,5,6,6
12058,8,5,7,7
12059,8,5,7,7
12060,5,5,6,6
12061,4,2,5,5
12062,7,2,7,7
12063,4,1,5,5
12064,8,2,9,9
12065,7,4,6,6
12066,6,3,6,6
12067,7,1,7,7
12068,7,3,8,8
12069,3,1,5,5
12070,8,4,7,7
12071,7,3,9,9
12072,7,3,9,9
12073,7,4,8,8
12074,5,4,6,6
12075,6,2,6,6
12076,6,4,6,6
12077,5,2,6,6
12078,11,5,11,11
12079,9,5,9,9
12080,11,4,10,10
12081,11,7,11,11
12082,4,3,3,3
12083,8,4,8,8
12084,12,6,12,12
12085,6,2,5,5
12086,6,3,6,6
12087,7,2,8,8
12088,5,4,6,6
12089,9,2,9,9
12090,7,3,6,6
12091,6,4,6,6
12092,6,2,5,5
12093,9,4,9,9
12094,11,3,12,12
12095,7,3,9,9
12096,9,4,8,8
12097,8,4,9,9
12098,11,5,11,11
12099,6,2,6,6
12100,8,5,8,8
12101,7,3,8,8
12102,11,7,11,11
12103,10,6,11,11
12104,6,4,5,5
12105,7,2,8,8
12106,6,5,5,5
12107,10,3,9,9
12108,6,2,6,6
12109,7,3,6,6
12110,9,4,6,6
12111,6,3,6,6
12112,9,5,9,9
12113,5,2,6,6
12114,9,3,8,8
12115,5,1,5,5
12116,9,6,9,9
12117,9,3,8,8
12118,10,5,10,10
12119,9,6,8,8
12120,6,2,6,6
12121,8,4,5,5
12122,9,5,9,9
12123,6,3,6,6
12124,10,6,9,9
12125,11,4,10,10
12126,9,5,9,9
12127,5,3,6,6
12128,9,4,9,9
12129,5,3,5,5
12130,5,2,5,5
12131,4,2,5,5
12132,5,1,4,4
12133,7,1,7,7
12134,5,3,6,6
12135,9,5,9,9
12136,6,2,6,6
12137,5,4,5,5
12138,8,5,9,9
12139,9,7,9,9
12140,9,3,9,9
12141,7,6,8,8
12142,11,6,10,10
12143,8,2,9,9
12144,8,5,7,7
12145,7,3,8,8
12146,9,5,8,8
12147,12,4,10,10
12148,12,5,12,12
12149,7,1,9,9
12150,9,3,8,8
12151,5,1,6,6
12152,12,5,11,11
12153,6,2,5,5
12154,9,3,8,8
12155,9,2,7,7
12156,9,3,7,7
12157,6,2,5,5
12158,10,4,11,11
12159,7,6,8,8
12160,8,4,8,8
12161,9,5,7,7
12162,5,1,5,5
12163,4,1,6,6
12164,4,3,4,4
12165,5,1,4,4
12166,8,2,6,6
12167,10,4,8,8
12168,5,3,7,7
12169,10,5,8,8
12170,6,2,4,4
12171,4,0,5,5
12172,6,1,6,6
12173,7,3,10,10
12174,9,5,7,7
12175,6,3,4,4
12176,3,2,4,4
12177,8,3,9,9
12178,9,0,9,9
12179,9,6,9,9
12180,12,4,11,11
12181,10,2,10,10
12182,12,8,12,12
12183,9,3,9,9
12184,11,6,12,12
12185,8,5,9,9
12186,9,3,9,9
12187,9,3,8,7
12188,6,3,9,9
12189,8,5,8,8
12190,6,6,6,6
12191,9,4,9,9
12192,8,2,9,9
12193,11,5,11,11
12194,8,4,8,8
12195,9,1,9,9
12196,7,1,7,7
12197,6,4,6,6
12198,5,4,6,6
12199,9,5,8,8
12200,6,3,6,6
12201,10,5,11,11
12202,3,3,5,5
12203,5,4,4,4
12204,12,4,12,12
12205,8,5,7,7
12206,8,3,8,8
12207,11,6,12,12
12208,6,4,6,6
12209,9,3,9,9
12210,5,2,5,5
12211,6,3,6,6
12212,8,2,6,6
12213,9,6,8,8
12214,9,3,9,9
12215,9,4,8,8
12216,6,3,6,6
12217,9,5,8,8
12218,9,6,9,8
12219,8,3,8,8
12220,9,4,9,9
12221,6,3,6,6
12222,8,2,9,9
12223,9,4,9,8
12224,6,3,6,6
12225,6,2,6,6
12226,12,6,12,12
12227,11,5,11,10
12228,6,5,6,6
12229,12,5,12,11
12230,5,1,5,5
12231,9,4,9,8
12232,6,2,6,6
12233,6,4,6,6
12234,4,2,5,5
12235,6,3,6,6
12236,12,4,10,9
12237,6,3,6,6
12238,6,1,6,6
12239,9,3,9,8
12240,9,4,9,9
12241,9,5,8,8
12242,9,4,9,8
12243,6,2,4,4
12244,9,8,8,8
12245,7,3,9,9
12246,7,3,6,5
12247,6,1,6,6
12248,8,6,8,7
12249,4,3,5,5
12250,6,3,6,6
12251,6,3,6,6
12252,9,6,9,9
12253,12,8,12,12
12254,12,5,12,12
12255,6,4,6,6
12256,8,2,7,6
12257,6,3,6,6
12258,8,5,8,8
12259,11,5,12,12
12260,12,6,12,12
12261,6,3,4,4
12262,8,3,8,8
12263,7,0,9,9
12264,9,1,7,7
12265,6,2,6,6
12266,5,4,6,6
12267,6,4,6,6
12268,6,1,6,6
12269,6,3,6,6
12270,6,4,7,7
12271,7,4,6,5
12272,7,1,7,6
12273,5,2,5,5
12274,5,4,6,6
12275,6,4,6,6
12276,8,4,9,9
12277,8,3,9,8
12278,12,6,9,9
12279,9,3,9,9
12280,9,2,9,9
12281,6,2,6,6
12282,8,5,7,7
12283,9,5,9,8
12284,9,3,9,9
12285,9,3,9,9
12286,6,3,6,6
12287,10,4,10,10
12288,9,6,9,9
12289,9,6,9,9
12290,8,3,9,9
12291,6,2,6,6
12292,9,3,8,8
12293,5,2,6,6
12294,6,2,5,5
12295,7,1,7,6
12296,10,7,10,10
12297,10,2,10,10
12298,3,2,3,3
12299,3,0,4,4
12300,4,0,4,4
12301,5,3,4,4
12302,7,3,9,8
12303,7,4,9,9
12304,7,2,6,5
12305,3,2,3,3
12306,5,0,5,5
12307,2,1,2,2
12308,4,1,3,3
12309,6,2,3,3
12310,11,2,11,9
12311,8,1,8,8
12312,8,4,8,8
12313,6,3,6,6
12314,1,0,1,1
12315,3,2,4,4
12316,9,1,8,7
12317,8,3,7,7
12318,6,3,5,5
12319,6,4,6,6
